code_pays;annee;mois;zone;port_site;type_pirogue;motorisation;engin_peche;espece;captures
MRT;2008;1;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;25.744573
MRT;2008;1;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;59.939313
MRT;2008;1;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;15.867372
MRT;2008;1;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;19.750526
MRT;2008;1;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;566.038404
MRT;2008;2;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;14229.33333
MRT;2008;2;NORD;NORD;NC;True;POT A POULPES;EPINEPHELUS AENEUS;2682.330645
MRT;2008;2;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;3137.694545
MRT;2008;2;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;21866.25
MRT;2008;2;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;111.232877
MRT;2008;2;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;77.679496
MRT;2008;2;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;6.965308
MRT;2008;2;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;6.949622
MRT;2008;2;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;30.352551
MRT;2008;2;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;558.245133
MRT;2008;3;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;528.823529
MRT;2008;3;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;2533.327032
MRT;2008;3;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;37229.19275
MRT;2008;3;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;3451.21897
MRT;2008;3;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;10728.65424
MRT;2008;3;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;71.363265
MRT;2008;3;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;3.326477
MRT;2008;3;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;170.966477
MRT;2008;4;CENTRE;CENTRE;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;142.5
MRT;2008;4;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;239.150382
MRT;2008;4;NORD;NORD;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;16.000001
MRT;2008;4;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;22697.5832
MRT;2008;4;NOUAKCHOTT;NOUAKCHOTT;NC;True;FILET MAILLANT;EPINEPHELUS AENEUS;38.261421
MRT;2008;4;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;1782.058005
MRT;2008;4;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;1754.108929
MRT;2008;4;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;1236.263736
MRT;2008;4;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;42.489424
MRT;2008;4;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;1912.722477
MRT;2008;4;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;1.436867
MRT;2008;4;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;217.101343
MRT;2008;4;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;108.745583
MRT;2008;5;NORD;NORD;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;46.130952
MRT;2008;5;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;74.264727
MRT;2008;5;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;30580.96552
MRT;2008;5;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;1478.355556
MRT;2008;5;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;35079.59918
MRT;2008;5;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;701.375
MRT;2008;5;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;33.712914
MRT;2008;5;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;3.092379
MRT;2008;5;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;46.272627
MRT;2008;5;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;767.320144
MRT;2008;6;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;28.57143
MRT;2008;6;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;18087.33333
MRT;2008;6;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;13790.19501
MRT;2008;6;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;22934.9715
MRT;2008;6;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;18.616823
MRT;2008;6;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;9.134255
MRT;2008;6;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;143.530764
MRT;2008;6;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;605.928274
MRT;2008;6;PNBA;PNBA;NC;True;NASSE A POISSONS;EPINEPHELUS AENEUS;54.826166
MRT;2008;6;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;72375
MRT;2008;7;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;4836
MRT;2008;7;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;16357.58244
MRT;2008;7;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;15205.83111
MRT;2008;7;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;17753.83902
MRT;2008;7;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;314.811941
MRT;2008;7;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;18.063079
MRT;2008;7;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;17.150274
MRT;2008;7;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;981.594999
MRT;2008;7;PNBA;PNBA;NC;True;NASSE A POISSONS;EPINEPHELUS AENEUS;564.043335
MRT;2008;7;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;86203.45946
MRT;2008;8;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;26821.78125
MRT;2008;8;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;488.779414
MRT;2008;8;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;22744.81072
MRT;2008;8;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;12679.2456
MRT;2008;8;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;61088.60025
MRT;2008;8;NOUAKCHOTT;NOUAKCHOTT;NC;True;POT A POULPES;EPINEPHELUS AENEUS;71.372093
MRT;2008;8;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;102.434783
MRT;2008;8;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;32.773436
MRT;2008;8;PNBA;PNBA;NC;True;FILET SOLE;EPINEPHELUS AENEUS;8.372439
MRT;2008;8;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;1080.269096
MRT;2008;8;PNBA;PNBA;NC;True;NASSE A POISSONS;EPINEPHELUS AENEUS;1724.803907
MRT;2008;8;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;73632.74158
MRT;2008;9;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;26013.0913
MRT;2008;9;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;3801.000013
MRT;2008;9;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;20958.42508
MRT;2008;9;NOUAKCHOTT;NOUAKCHOTT;NC;True;FILET SOLE;EPINEPHELUS AENEUS;18.461538
MRT;2008;9;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;12028.67655
MRT;2008;9;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;36438.96009
MRT;2008;9;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;21.754377
MRT;2008;9;PNBA;PNBA;NC;True;NASSE A POISSONS;EPINEPHELUS AENEUS;746.14182
MRT;2008;9;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;48402.43263
MRT;2008;10;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;11021.73912
MRT;2008;10;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;469.816075
MRT;2008;10;NORD;NORD;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;206.666667
MRT;2008;10;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;5029.153846
MRT;2008;10;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;22943.14601
MRT;2008;10;NOUAKCHOTT;NOUAKCHOTT;NC;True;FILET MAILLANT;EPINEPHELUS AENEUS;173.599996
MRT;2008;10;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;10837.4874
MRT;2008;10;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;12557.77528
MRT;2008;10;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;14.777298
MRT;2008;10;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;64.329312
MRT;2008;10;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;11.599873
MRT;2008;10;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;27.909937
MRT;2008;10;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;54.022268
MRT;2008;10;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;35518.66884
MRT;2008;11;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;170.625003
MRT;2008;11;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;267.571942
MRT;2008;11;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;764.689686
MRT;2008;11;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;32448.33445
MRT;2008;11;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;16.648527
MRT;2008;11;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;221.37114
MRT;2008;11;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;47092.49984
MRT;2008;12;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;48.331819
MRT;2008;12;CENTRE;CENTRE;NC;True;POT A POULPES;EPINEPHELUS AENEUS;84.471616
MRT;2008;12;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;139.5
MRT;2008;12;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;2207.079995
MRT;2008;12;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;5951.20852
MRT;2008;12;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;25466.61488
MRT;2008;12;NOUAKCHOTT;NOUAKCHOTT;NC;True;POT A POULPES;EPINEPHELUS AENEUS;8589.536239
MRT;2008;12;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;77.781821
MRT;2008;12;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;5.773809
MRT;2008;12;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;8.860297
MRT;2009;1;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;1215.2
MRT;2009;1;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;30280.8
MRT;2009;1;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;3490.165649
MRT;2009;1;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;97.469015
MRT;2009;1;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;42.254641
MRT;2009;1;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;2.296544
MRT;2009;1;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;28.563407
MRT;2009;1;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;46.198067
MRT;2009;2;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;296.517986
MRT;2009;2;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;1218.615999
MRT;2009;2;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;35.687861
MRT;2009;2;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;17.770562
MRT;2009;2;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;21.514611
MRT;2009;2;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;13.469446
MRT;2009;2;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;184.826999
MRT;2009;3;CENTRE;CENTRE;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;299.613673
MRT;2009;3;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;5425
MRT;2009;3;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;4366.788672
MRT;2009;3;NORD;NORD;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;643.997032
MRT;2009;3;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;14247.38646
MRT;2009;3;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;312.089888
MRT;2009;3;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;33854.42208
MRT;2009;3;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;43.498958
MRT;2009;3;PNBA;PNBA;NC;True;FILET D'EPAULE;EPINEPHELUS AENEUS;20.515155
MRT;2009;3;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;32.923389
MRT;2009;3;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;127.247541
MRT;2009;4;CENTRE;CENTRE;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;49.756098
MRT;2009;4;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;2235.511364
MRT;2009;4;CENTRE;CENTRE;NC;True;TREMAIL;EPINEPHELUS AENEUS;217.241379
MRT;2009;4;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;141.691891
MRT;2009;4;NORD;NORD;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;79.46129
MRT;2009;4;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;16076.69475
MRT;2009;4;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;822.12766
MRT;2009;4;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;11051.02701
MRT;2009;4;NOUAKCHOTT;NOUAKCHOTT;NC;True;TURLUTTE;EPINEPHELUS AENEUS;1885.999961
MRT;2009;4;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;199.04903
MRT;2009;4;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;29.735407
MRT;2009;4;PNBA;PNBA;NC;True;FILET TOLLO;EPINEPHELUS AENEUS;46.451376
MRT;2009;4;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;310.831769
MRT;2009;4;SUD NKTT;SUD NKTT;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;38.028169
MRT;2009;5;CENTRE;CENTRE;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;51.000438
MRT;2009;5;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;3504.114076
MRT;2009;5;NORD;NORD;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;328.859041
MRT;2009;5;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;145.510204
MRT;2009;5;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;11319.42859
MRT;2009;5;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;2714.464122
MRT;2009;5;NOUAKCHOTT;NOUAKCHOTT;NC;True;PALANGRE;EPINEPHELUS AENEUS;11547.11262
MRT;2009;5;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;118.971877
MRT;2009;5;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;9.467944
MRT;2009;5;PNBA;PNBA;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;224.86833
MRT;2009;5;SUD NKTT;SUD NKTT;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;11.326923
MRT;2009;5;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;439.166667
MRT;2009;6;CENTRE;CENTRE;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;727.5
MRT;2009;6;NORD;NORD;NC;True;FILET SOLE;EPINEPHELUS AENEUS;457.699765
MRT;2009;6;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;15793.27764
MRT;2009;6;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;727.022367
MRT;2009;6;PNBA;PNBA;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;140.259743
MRT;2009;6;PNBA;PNBA;NC;True;FILET MULET ENCERCLANT;EPINEPHELUS AENEUS;18.925015
MRT;2009;6;SUD NKTT;SUD NKTT;NC;True;FILET COURBINE;EPINEPHELUS AENEUS;303.545455
MRT;2009;6;SUD NKTT;SUD NKTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;4476.483862
MRT;2009;7;NORD;NORD;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;30633.16667
MRT;2009;7;NOUAKCHOTT;NOUAKCHOTT;NC;True;LIGNE A MAIN;EPINEPHELUS AENEUS;2615.625011
MRT;2009;7;NOUAKCHOTT;NOUAKCHOTT;NC;True;TREMAIL;EPINEPHELUS AENEUS;326.44898
